ecg
-64.082
-64.421
-64.792
-65.193
-65.624
-66.082
-66.562
-67.062
-67.578
-68.107
-68.645
-69.19
-69.737
-70.28399999999999
-70.829
-71.369
-71.903
-72.429
-72.945
-73.449
-73.941
-74.419
-74.882
-75.329
-75.758
-76.168
-76.559
-76.92699999999999
-77.273
-77.594
-77.888
-78.154
-78.391
-78.597
-78.77
-78.91
-79.014
-79.083
-79.11399999999999
-79.108
-79.062
-78.976
-78.84899999999999
-78.68
-78.468
-78.211
-77.908
-77.558
-77.15899999999999
-76.71
-76.21
-75.657
-75.04899999999999
-74.387
-73.667
-72.89
-72.055
-71.161
-70.207
-69.195
-68.126
-66.999
-65.818
-64.583
-63.299
-61.967
-60.592
-59.176
-57.723
-56.238
-54.726000000000006
-53.191
-51.638000000000005
-50.075
-48.50899999999999
-46.948
-45.402
-43.882
-42.398
-40.961000000000006
-39.586
-38.283
-37.064
-35.94
-34.92
-34.014
-33.234
-32.589
-32.093
-31.753
-31.579
-31.579
-31.759
-32.125
-32.679
-33.418
-34.339
-35.439
-36.721
-38.193000000000005
-39.866
-41.744
-43.832
-46.13
-48.631
-51.33
-54.207
-57.232
-60.37
-63.585
-66.83800000000001
-70.10300000000001
-73.346
-76.527
-79.597
-82.48899999999999
-85.13600000000001
-87.48
-89.47
-91.06700000000001
-92.25299999999999
-93.01899999999999
-93.384
-93.39299999999999
-93.11
-92.62200000000001
-92.03
-91.441
-90.977
-90.755
-90.925
-91.706
-93.264
-95.678
-98.89299999999999
-102.64200000000001
-106.566
-110.33200000000001
-113.522
-115.619
-116.26899999999999
-115.322
-113.02799999999999
-110.25299999999999
-108.071
-107.49799999999999
-109.50399999999999
-114.82799999999999
-123.73100000000001
-135.928
-150.207
-164.168
-174.75400000000002
-178.551
-172.215
-153.024
-118.669
-67.55199999999999
0.28300000000000003
83.305
177.588
276.60900000000004
375.241
469.398
555.9680000000001
634.778
700.7360000000001
744.7410000000001
759.398
736.6469999999999
677.5010000000001
592.754
492.782
389.43199999999996
290.01599999999996
194.83
105.677
24.635
-45.948
-102.051
-142.13
-167.273
-179.555
-182.011
-177.543
-168.505
-156.961
-144.584
-132.59799999999998
-121.398
-110.804
-100.455
-90.113
-79.869
-69.964
-60.692
-52.245
-44.949
-39.205
-35.308
-33.161
-32.174
-31.724
-31.212
-30.285
-28.811999999999998
-26.697
-23.945
-20.831
-17.902
-15.616
-14.327
-14.162
-14.998
-16.669
-18.951
-21.533
-24.035
-26.136
-27.616999999999997
-28.351999999999997
-28.318
-27.521
-25.979
-23.730999999999998
-20.842
-17.367
-13.344000000000001
-8.822000000000001
-3.845
1.5330000000000001
7.233
13.185
19.324
25.576
31.886
38.214
44.521
50.792
57.025
63.216
69.369
75.493
81.585
87.65
93.697
99.72399999999999
105.736
111.73100000000001
117.70200000000001
123.654
129.589
135.501
141.392
147.251
153.059
158.799
164.45
169.995
175.43
180.75400000000002
185.96599999999998
191.082
196.12400000000002
201.12400000000002
206.127
211.15900000000002
216.227
221.329
226.446
231.56599999999997
236.68400000000003
241.77900000000002
246.821
251.773
256.58099999999996
261.191
265.552
269.584
273.183
276.233
278.599
280.173
280.884
280.67
279.488
277.297
274.04200000000003
269.705
264.295
257.827
250.327
241.827
232.34099999999998
221.93400000000003
210.71
198.787
186.31400000000002
173.41299999999998
160.181
146.724
133.14600000000002
119.56
106.094
92.845
79.876
67.255
55.04600000000001
43.321999999999996
32.175
21.654
11.767000000000001
2.511
-6.136
-14.187999999999999
-21.644000000000002
-28.526999999999997
-34.878
-40.751
-46.216
-51.321999999999996
-56.089
-60.54600000000001
-64.725
-68.668
-72.436
-76.066
-79.562
-82.934
-86.18
-89.306
-92.32600000000001
-95.23
-97.992
-100.58
-102.95
-105.07799999999999
-106.96
-108.589
-109.95700000000001
-111.05799999999999
-111.87700000000001
-112.414
-112.68700000000001
-112.708
-112.492
-112.052
-111.397
-110.551
-109.546
-108.419
-107.20700000000001
-105.94200000000001
-104.64399999999999
-103.336
-102.037
-100.765
-99.537
-98.36200000000001
-97.245
-96.19200000000001
-95.21
-94.305
-93.486
-92.755
-92.11200000000001
-91.555
-91.08200000000001
-90.691
-90.38
-90.148
-89.991
-89.90799999999999
-89.895
-89.95299999999999
-90.08
-90.273
-90.529
-90.84200000000001
-91.209
-91.62200000000001
-92.07700000000001
-92.56700000000001
-93.086
-93.62799999999999
-94.18700000000001
-94.756
-95.33200000000001
-95.90799999999999
-96.48
-97.04299999999999
-97.59200000000001
-98.12299999999999
-98.631
-99.111
-99.56200000000001
-99.978
-100.35600000000001
-100.694
-100.988
-101.236
-101.436
-101.586
-101.68299999999999
-101.727
-101.715
-101.647
-101.52
-101.335
-101.09
-100.78399999999999
-100.416
-99.986
-99.494
-98.939
-98.322
-97.64200000000001
-96.898
-96.09
-95.21700000000001
-94.279
-93.275
-92.205
-91.06700000000001
-89.86200000000001
-88.589
-87.249
-85.84200000000001
-84.369
-82.83200000000001
-81.233
-79.57300000000001
-77.85300000000001
-76.077
-74.24600000000001
-72.365
-70.436
-68.465
-66.456
-64.415
-62.35
-60.27
-58.184
-56.103
-54.034
-51.99
-49.982
-48.025
-46.133
-44.317
-42.59
-40.963
-39.451
-38.068000000000005
-36.828
-35.74
-34.809
-34.045
-33.454
-33.046
-32.830999999999996
-32.809
-32.978
-33.333
-33.874
-34.606
-35.539
-36.673
-38.008
-39.539
-41.25899999999999
-43.166000000000004
-45.258
-47.50899999999999
-49.896
-52.376999999999995
-54.903
-57.45
-59.99100000000001
-62.50899999999999
-64.999
-67.413
-69.687
-71.76
-73.56
-75.05
-76.243
-77.11
-77.596
-77.73899999999999
-77.63
-77.507
-77.765
-78.611
-80.062
-82.089
-84.656
-87.76
-91.366
-95.053
-97.95
-99.387
-99.11
-97.22399999999999
-94.05799999999999
-89.745
-84.38
-78.565
-73.69800000000001
-71.32300000000001
-72.44
-77.398
-85.94
-97.77600000000001
-112.648
-129.68
-146.782
-161.017
-169.532
-169.771
-159.751
-137.769
-101.965
-51.178000000000004
14.302
92.714
181.248
276.32099999999997
373.986
469.81699999999995
558.516
634.798
693.7639999999999
731.671
746.45
736.882
703.988
650.192
577.658
490.714
392.712
286.716
180.68200000000002
81.26100000000001
-4.3580000000000005
-68.92399999999999
-114.321
-143.526
-160.048
-169.40099999999998
-170.882
-164.18400000000003
-151.381
-133.57299999999998
-114.137
-95.741
-78.77199999999999
-63.851000000000006
-51.67
-42.549
-36.641999999999996
-33.595
-32.537
-32.891
-34.41
-36.607
-38.545
-39.294000000000004
-38.318000000000005
-35.473
-31.031999999999996
-25.345
-18.656
-11.433
-4.457
1.6030000000000002
6.352
9.629
11.55
12.333
12.147
11.285
10.171
9.099
8.236
7.656000000000001
7.32
7.204
7.341
7.7410000000000005
8.394
9.314
10.533
12.107999999999999
14.102
16.533
19.379
22.6
26.15
30.013
34.183
38.659
43.437
48.50899999999999
53.861000000000004
59.483000000000004
65.361
71.467
77.765
84.199
90.72399999999999
97.311
103.943
110.613
117.315
124.025
130.718
137.374
143.976
150.511
156.97
163.333
169.581
175.69799999999998
181.676
187.523
193.25400000000002
198.875
204.392
209.815
215.162
220.47299999999998
225.792
231.145
236.53599999999997
241.957
247.387
252.813
258.23
263.622
268.965
274.218
279.325
284.24
288.914
293.272
297.216
300.61400000000003
303.323
305.237
306.282
306.406
305.575
303.745
300.873
296.931
291.913
285.819
278.651
270.408
261.091
250.74599999999998
239.467
227.388
214.65900000000002
201.398
187.69799999999998
173.64700000000002
159.336
144.865
130.335
115.839
101.454
87.28
73.437
60.05
47.245
35.1
23.643
12.874
2.784
-6.625
-15.343
-23.374000000000002
-30.74
-37.466
-43.578
-49.105
-54.07899999999999
-58.567
-62.668
-66.484
-70.113
-73.623
-77.053
-80.429
-83.77600000000001
-87.117
-90.46799999999999
-93.835
-97.21
-100.59
-103.979
-107.374
-110.76700000000001
-114.125
-117.395
-120.529
-123.491
-126.255
-128.811
-131.153
-133.275
-135.181
-136.886
-138.406
-139.763
-140.971
-142.04
-142.983
-143.819
-144.572
-145.274
-145.94899999999998
-146.61700000000002
-147.292
-147.984
-148.704
-149.459
-150.248
-151.06799999999998
-151.91299999999998
-152.78
-153.668
-154.575
-155.502
-156.444
-157.39700000000002
-158.357
-159.322
-160.289
-161.256
-162.222
-163.184
-164.142
-165.095
-166.045
-166.99
-167.93200000000002
-168.86700000000002
-169.794
-170.713
-171.62
-172.514
-173.392
-174.252
-175.09099999999998
-175.90599999999998
-176.696
-177.458
-178.188
-178.885
-179.545
-180.166
-180.745
-181.27900000000002
-181.764
-182.19799999999998
-182.576
-182.89700000000002
-183.15400000000002
-183.34400000000002
-183.46200000000002
-183.505
-183.46599999999998
-183.342
-183.12900000000002
-182.821
-182.41299999999998
-181.90200000000002
-181.282
-180.549
-179.7
-178.729
-177.635
-176.41299999999998
-175.063
-173.583
-171.97299999999998
-170.232
-168.364
-166.368
-164.24900000000002
-162.01
-159.653
-157.184
-154.609
-151.935
-149.17
-146.321
-143.399
-140.416
-137.386
-134.32299999999998
-131.24200000000002
-128.156
-125.084
-122.041
-119.04899999999999
-116.126
-113.291
-110.56299999999999
-107.96
-105.50299999999999
-103.21
-101.102
-99.191
-97.491
-96.012
-94.762
-93.75399999999999
-92.99799999999999
-92.49700000000001
-92.25200000000001
-92.258
-92.512
-93.016
-93.771
-94.777
-96.02600000000001
-97.512
-99.225
-101.15799999999999
-103.303
-105.64
-108.14399999999999
-110.777
-113.492
-116.257
-119.041
-121.822
-124.589
-127.307
-129.91899999999998
-132.369
-134.59
-136.52200000000002
-138.153
-139.44899999999998
-140.34
-140.855
-141.084
-141.202
-141.558
-142.451
-143.96200000000002
-146.127
-148.971
-152.34
-156.04399999999998
-159.726
-162.53
-163.579
-162.475
-159.045
-153.387
-146.013
-137.376
-128.093
-119.665
-113.875
-111.96700000000001
-114.906
-122.956
-135.464
-151.85299999999998
-171.21099999999998
-191.33700000000002
-209.269
-221.918
-225.889
-218.542
-198.41099999999997
-163.621
-112.73200000000001
-45.981
35.422
128.014
225.8
324.671
421.647
513.804
600.839
677.576
734.454
763.855
757.645
715.329
646.617
561.453
469.023
375.539
279.317
179.255
80.92699999999999
-9.995
-85.054
-137.108
-169.643
-186.919
-193.545
-195.104
-190.571
-179.675
-164.252
-144.839
-124.36200000000001
-105.103
-87.399
-72.423
-60.845
-52.43600000000001
-47.119
-44.4
-43.351000000000006
-43.479
-44.306999999999995
-44.825
-44.18600000000001
-42.018
-38.157
-32.858000000000004
-26.703000000000003
-20.078
-13.457
-7.614
-3.0869999999999997
-0.134
1.129
0.873
-0.593
-3.0239999999999996
-6.068
-9.256
-12.277000000000001
-14.918
-17.019000000000002
-18.515
-19.34
-19.416
-18.739
-17.352999999999998
-15.284
-12.559000000000001
-9.2
-5.223
-0.6890000000000001
4.323
9.736
15.482999999999999
21.509
27.766
34.191
40.707
47.251000000000005
53.782
60.276
66.721
73.105
79.42
85.667
91.866
98.039
104.204
110.37200000000001
116.545
122.72200000000001
128.905
135.092
141.27700000000002
147.454
153.61
159.736
165.82299999999998
171.86
177.825
183.69299999999998
189.43099999999998
195.02
200.449
205.71599999999998
210.822
215.77599999999998
220.59900000000002
225.327
230.00799999999998
234.672
239.331
243.982
248.615
253.225
257.808
262.362
266.871
271.306
275.631
279.8
283.756
287.418
290.677
293.39599999999996
295.44
296.699
297.093
296.561
295.045
292.491
288.851
284.085
278.16700000000003
271.084
262.82099999999997
253.386
242.82299999999998
231.209
218.666
205.34900000000002
191.41
176.984
162.203
147.185
132.054
116.94200000000001
101.971
87.26899999999999
72.97399999999999
59.218
46.14
33.858000000000004
22.44
11.929
2.333
-6.372000000000001
-14.205
-21.191
-27.368000000000002
-32.771
-37.442
-41.437
-44.809
-47.63399999999999
-50.013999999999996
-52.05
-53.846000000000004
-55.492
-57.044
-58.545
-60.025
-61.496
-62.967
-64.442
-65.91
-67.365
-68.807
-70.221
-71.596
-72.903
-74.093
-75.12100000000001
-75.953
-76.561
-76.936
-77.074
-76.973
-76.645
-76.11
-75.388
-74.506
-73.487
-72.347
-71.107
-69.793
-68.431
-67.061
-65.711
-64.406
-63.163999999999994
-62.001000000000005
-60.927
-59.953
-59.082
-58.31
-57.635
-57.053999999999995
-56.565
-56.169
-55.861999999999995
-55.641999999999996
-55.503
-55.43899999999999
-55.443999999999996
-55.516000000000005
-55.648999999999994
-55.839
-56.083
-56.375
-56.713
-57.096000000000004
-57.522
-57.986000000000004
-58.483999999999995
-59.012
-59.566
-60.141000000000005
-60.733000000000004
-61.338
-61.95
-62.568000000000005
-63.187
-63.805
-64.42
-65.03
-65.632
-66.225
-66.809
-67.383
-67.947
-68.5
-69.043
-69.575
-70.098
-70.611
-71.117
-71.61399999999999
-72.105
-72.58800000000001
-73.065
-73.536
-74.001
-74.46
-74.913
-75.358
-75.797
-76.227
-76.649
-77.06
-77.46
-77.847
-78.219
-78.57600000000001
-78.914
-79.23
-79.523
-79.789
-80.024
-80.225
-80.387
-80.508
-80.581
-80.604
-80.571
-80.47800000000001
-80.32
-80.093
-79.793
-79.413
-78.95
-78.40100000000001
-77.76
-77.025
-76.194
-75.264
-74.234
-73.10300000000001
-71.872
-70.542
-69.113
-67.58800000000001
-65.969
-64.259
-62.464
-60.589
-58.638999999999996
-56.623000000000005
-54.547
-52.423
-50.263000000000005
-48.07899999999999
-45.885
-43.693000000000005
-41.518
-39.376
-37.284
-35.260999999999996
-33.321999999999996
-31.483
-29.76
-28.171
-26.732
-25.463
-24.378
-23.491
-22.811
-22.35
-22.116999999999997
-22.125
-22.379
-22.881999999999998
-23.63
-24.62
-25.86
-27.357
-29.113000000000003
-31.13
-33.4
-35.911
-38.650999999999996
-41.608000000000004
-44.756
-48.065
-51.497
-55.006
-58.553000000000004
-62.103
-65.631
-69.119
-72.531
-75.813
-78.898
-81.707
-84.19
-86.336
-88.15799999999999
-89.65700000000001
-90.814
-91.65100000000001
-92.305
-93.051
-94.163
-95.79799999999999
-97.905
-100.361
-103.26299999999999
-106.74799999999999
-110.71700000000001
-114.736
-118.08200000000001
-120.126
-120.774
-120.289
-118.609
-115.52
-111.053
-105.728
-100.87700000000001
-98.037
-98.04299999999999
-101.05
-107.13799999999999
-116.398
-128.637
-142.953
-157.075
-167.851
-172.252
-167.69799999999998
-152.069
-123.406
-80.032
-21.19
52.254
137.829
231.921
330.265
428.444
521.531
604.161
671.25
718.5260000000001
743.0369999999999
743.4760000000001
719.872
673.279
606.189
522.514
427.251
326.086
224.62099999999998
127.745
39.643
-36.224000000000004
-97.447
-142.912
-173.111
-189.71200000000002
-194.878
-190.804
-179.542
-163.285
-144.399
-124.84100000000001
-105.56
-86.976
-69.337
-53.143
-39.408
-28.651999999999997
-20.613000000000003
-14.913
-11.443
-10.146
-10.965
-13.284
-15.700999999999999
-17.27
-17.732
-17.065
-15.42
-12.944
-9.686
-6.059
-2.95
-0.919
-0.149
-0.616
-2.012
-4.033
-6.4670000000000005
-8.994
-11.175999999999998
-12.724
-13.470999999999998
-13.315
-12.309000000000001
-10.501
-7.9110000000000005
-4.604
-0.662
3.855
8.884
14.347000000000001
20.177
26.281999999999996
32.552
38.915
45.313
51.7
58.044
64.311
70.477
76.541
82.51299999999999
88.397
94.197
99.914
105.556
111.15100000000001
116.729
122.316
127.939
133.612
139.34
145.126
150.96
156.822
162.69
168.541
174.35299999999998
180.11700000000002
185.81799999999998
191.438
196.957
202.343
207.577
212.653
217.565
222.31
226.89700000000002
231.34
235.67700000000002
239.965
244.243
248.52900000000002
252.828
257.123
261.408
265.681
269.935
274.165
278.346
282.437
286.402
290.199
293.757
296.98400000000004
299.753
301.906
303.324
303.921
303.628
302.401
300.188
296.93
292.591
287.13599999999997
280.54200000000003
272.8
263.889
253.81099999999998
242.62400000000002
230.41400000000002
217.321
203.518
189.144
174.322
159.175
143.812
128.35299999999998
112.93299999999999
97.664
82.66799999999999
68.08800000000001
54.059
40.73
28.224
16.605
5.9110000000000005
-3.858
-12.735
-20.737
-27.881
-34.209
-39.751
-44.549
-48.66
-52.13399999999999
-55.044
-57.498999999999995
-59.606
-61.475
-63.203
-64.847
-66.45100000000001
-68.045
-69.64
-71.247
-72.869
-74.497
-76.123
-77.75
-79.36399999999999
-80.954
-82.495
-83.932
-85.223
-86.329
-87.22200000000001
-87.89
-88.331
-88.541
-88.531
-88.32
-87.93
-87.387
-86.714
-85.925
-85.041
-84.083
-83.079
-82.065
-81.07
-80.11399999999999
-79.21600000000001
-78.388
-77.641
-76.983
-76.416
-75.934
-75.535
-75.21300000000001
-74.96600000000001
-74.793
-74.692
-74.657
-74.684
-74.765
-74.895
-75.071
-75.289
-75.543
-75.83
-76.146
-76.48899999999999
-76.859
-77.253
-77.668
-78.102
-78.551
-79.012
-79.484
-79.964
-80.449
-80.939
-81.431
-81.925
-82.421
-82.91799999999999
-83.416
-83.915
-84.414
-84.914
-85.416
-85.92
-86.426
-86.936
-87.449
-87.96700000000001
-88.49
-89.01700000000001
-89.54899999999999
-90.085
-90.62700000000001
-91.17299999999999
-91.72399999999999
-92.28
-92.839
-93.402
-93.969
-94.537
-95.10600000000001
-95.67299999999999
-96.238
-96.796
-97.346
-97.885
-98.40899999999999
-98.917
-99.40299999999999
-99.866
-100.301
-100.705
-101.075
-101.40700000000001
-101.697
-101.941
-102.137
-102.281
-102.369
-102.399
-102.366
-102.26899999999999
-102.104
-101.869
-101.56
-101.176
-100.714
-100.171
-99.544
-98.833
-98.03399999999999
-97.148
-96.17299999999999
-95.11
-93.959
-92.72200000000001
-91.40100000000001
-89.99700000000001
-88.514
-86.956
-85.325
-83.62700000000001
-81.867
-80.04899999999999
-78.181
-76.26899999999999
-74.32
-72.343
-70.34899999999999
-68.347
-66.34899999999999
-64.368
-62.417
-60.50899999999999
-58.658
-56.879
-55.184
-53.586000000000006
-52.096000000000004
-50.727
-49.494
-48.41
-47.488
-46.742
-46.183
-45.818999999999996
-45.661
-45.716
-45.985
-46.468
-47.166000000000004
-48.081
-49.224
-50.605
-52.233000000000004
-54.114
-56.25
-58.635
-61.261
-64.111
-67.154
-70.358
-73.683
-77.09
-80.547
-84.023
-87.48
-90.87299999999999
-94.13600000000001
-97.20100000000001
-100.007
-102.493
-104.618
-106.365
-107.725
-108.71600000000001
-109.396
-109.816
-110.05
-110.20200000000001
-110.359
-110.63799999999999
-111.169
-112.051
-113.459
-115.62200000000001
-118.685
-122.7
-127.541
-132.825
-138.141
-143.136
-147.334
-150.218
-151.425
-150.809
-148.804
-146.453
-144.89700000000002
-145.10399999999998
-147.799
-153.47299999999998
-162.245
-173.662
-186.166
-197.04
-202.967
-200.63099999999997
-187.365
-160.822
-118.98700000000001
-60.744
13.635
101.26100000000001
196.68599999999998
294.24
389.664
481.475
569.898
652.5169999999999
721.967
766.079
773.313
738.745
667.85
574.972
473.17199999999997
371.85699999999997
273.126
173.368
75.63600000000001
-15.360999999999999
-92.89399999999999
-148.61700000000002
-184.477
-204.799
-214.209
-219.081
-219.44
-214.828
-206.308
-193.979
-180.32299999999998
-166.986
-153.505
-139.916
-125.95299999999999
-111.68
-98.3
-86.352
-75.721
-66.797
-60.042
-55.66
-53.771
-53.738
-54.135
-54.159
-53.618
-52.291000000000004
-50.158
-47.255
-43.538000000000004
-39.455
-35.911
-33.424
-32.141999999999996
-32.064
-32.916
-34.449
-36.555
-38.955
-41.221000000000004
-43.059
-44.248000000000005
-44.656000000000006
-44.32
-43.273999999999994
-41.51
-39.074
-36.016
-32.376
-28.229
-23.639
-18.651
-13.323
-7.6979999999999995
-1.807
4.3
10.573
16.95
23.365
29.778000000000002
36.17
42.526
48.841
55.111000000000004
61.333
67.517
73.681
79.839
85.994
92.14399999999999
98.273
104.366
110.417
116.426
122.40100000000001
128.34799999999998
134.25799999999998
140.12
145.914
151.619
157.225
162.726
168.11
173.372
178.519
183.571
188.57
193.562
198.578
203.625
208.695
213.769
218.84
223.90200000000002
228.947
233.957
238.89700000000002
243.725
248.407
252.893
257.107
260.95
264.281
266.959
268.879
269.964
270.158
269.415
267.68
264.904
261.05400000000003
256.108
250.055
242.887
234.585
225.16400000000002
214.687
203.253
191.014
178.11700000000002
164.679
150.808
136.608
122.181
107.646
93.116
78.69
64.479
50.61
37.211
24.426
12.357999999999999
1.061
-9.44
-19.158
-28.105999999999998
-36.281
-43.695
-50.37
-56.331
-61.614
-66.258
-70.297
-73.797
-76.85300000000001
-79.562
-82.02799999999999
-84.33
-86.51100000000001
-88.605
-90.63
-92.602
-94.53399999999999
-96.429
-98.279
-100.07700000000001
-101.823
-103.509
-105.12700000000001
-106.65
-108.025
-109.211
-110.169
-110.875
-111.323
-111.51
-111.435
-111.10799999999999
-110.54899999999999
-109.779
-108.82799999999999
-107.71600000000001
-106.462
-105.086
-103.61200000000001
-102.071
-100.50299999999999
-98.93799999999999
-97.402
-95.915
-94.494
-93.15299999999999
-91.904
-90.75299999999999
-89.698
-88.74
-87.87899999999999
-87.113
-86.447
-85.882
-85.414
-85.041
-84.758
-84.56200000000001
-84.45200000000001
-84.42200000000001
-84.47
-84.59
-84.781
-85.037
-85.35700000000001
-85.738
-86.17299999999999
-86.65899999999999
-87.18799999999999
-87.75399999999999
-88.352
-88.97399999999999
-89.615
-90.26799999999999
-90.927
-91.586
-92.24
-92.88600000000001
-93.51700000000001
-94.12899999999999
-94.719
-95.28299999999999
-95.81700000000001
-96.318
-96.78299999999999
-97.208
-97.59100000000001
-97.93
-98.22200000000001
-98.465
-98.65700000000001
-98.796
-98.881
-98.91
-98.883
-98.79899999999999
-98.65700000000001
-98.45700000000001
-98.199
-97.882
-97.506
-97.072
-96.57799999999999
-96.025
-95.413
-94.743
-94.01299999999999
-93.225
-92.37700000000001
-91.46799999999999
-90.5
-89.47
-88.37799999999999
-87.22399999999999
-86.006
-84.726
-83.383
-81.977
-80.509
-78.98100000000001
-77.392
-75.74600000000001
-74.043
-72.28699999999999
-70.479
-68.622
-66.721
-64.778
-62.799
-60.788000000000004
-58.751000000000005
-56.695
-54.628
-52.56100000000001
-50.504
-48.465
-46.458
-44.495
-42.589
-40.751
-38.993
-37.326
-35.760999999999996
-34.31
-32.985
-31.801
-30.769000000000002
-29.901999999999997
-29.211
-28.704
-28.393
-28.281999999999996
-28.375
-28.671999999999997
-29.173000000000002
-29.884
-30.815
-31.978
-33.381
-35.029
-36.924
-39.058
-41.422
-43.998999999999995
-46.754
-49.652
-52.655
-55.725
-58.835
-61.953
-65.043
-68.062
-70.946
-73.63
-76.062
-78.189
-79.97399999999999
-81.406
-82.48
-83.225
-83.706
-83.977
-84.11399999999999
-84.211
-84.346
-84.632
-85.193
-86.119
-87.57
-89.75200000000001
-92.78399999999999
-96.708
-101.395
-106.469
-111.53
-116.22399999999999
-120.09299999999999
-122.655
-123.56299999999999
-122.67399999999999
-120.38799999999999
-117.654
-115.529
-114.90899999999999
-116.431
-120.525
-127.318
-136.411
-146.418
-154.89
-158.739
-154.94299999999998
-141.168
-115.245
-75.304
-20.250999999999998
49.895
132.341
221.71400000000003
312.878
402.14300000000003
488.776
573.743
654.052
721.76
764.3860000000001
770.438
737.2339999999999
670.633
583.29
486.0
382.827
275.36
165.09599999999998
60.163999999999994
-27.076
-88.538
-123.141
-139.034
-147.10299999999998
-153.77100000000002
-160.116
-162.874
-159.668
-151.31799999999998
-140.351
-129.616
-120.044
-111.054
-102.02799999999999
-92.51
-82.63600000000001
-72.681
-62.722
-53.143
-44.54600000000001
-37.444
-32.241
-28.789
-26.403000000000002
-24.545
-22.755
-20.625999999999998
-17.983
-14.724
-10.814
-6.5729999999999995
-2.5789999999999997
0.755
3.109
4.341
4.553
3.88
2.489
0.662
-1.261
-3.032
-4.4719999999999995
-5.4639999999999995
-5.973
-5.954
-5.36
-4.186
-2.461
-0.20600000000000002
2.5580000000000003
5.803
9.509
13.632
18.113
22.909000000000002
27.989
33.326
38.904
44.696000000000005
50.656000000000006
56.74100000000001
62.9
69.09100000000001
75.292
81.484
87.661
93.821
99.96700000000001
106.105
112.245
118.391
124.538
130.673
136.767
142.803
148.77100000000002
154.674
160.52
166.31099999999998
172.03400000000002
177.673
183.207
188.625
193.923
199.09400000000002
204.13
209.03400000000002
213.821
218.53
223.21
227.891
232.581
237.268
241.933
246.565
251.157
255.703
260.183
264.563
268.801
272.862
276.70099999999996
280.248
283.402
286.028
287.986
289.175
289.527
288.997
287.545
285.124
281.692
277.222
271.702
265.129
257.491
248.768
238.975
228.169
216.457
203.993
190.928
177.378
163.444
149.216
134.796
120.29700000000001
105.822
91.464
77.319
63.5
50.155
37.44
25.468000000000004
14.305
3.971
-5.553
-14.275
-22.193
-29.311
-35.641999999999996
-41.215
-46.066
-50.221000000000004
-53.708
-56.57899999999999
-58.917
-60.849
-62.506
-63.982
-65.342
-66.626
-67.857
-69.064
-70.274
-71.499
-72.738
-73.99
-75.25399999999999
-76.543
-77.863
-79.202
-80.523
-81.767
-82.881
-83.83200000000001
-84.603
-85.186
-85.581
-85.78399999999999
-85.805
-85.664
-85.38799999999999
-84.999
-84.512
-83.936
-83.28299999999999
-82.574
-81.837
-81.105
-80.406
-79.756
-79.171
-78.661
-78.235
-77.898
-77.649
-77.47800000000001
-77.37899999999999
-77.346
-77.375
-77.46600000000001
-77.613
-77.812
-78.056
-78.33800000000001
-78.652
-78.99600000000001
-79.363
-79.748
-80.148
-80.558
-80.977
-81.403
-81.835
-82.26899999999999
-82.70299999999999
-83.134
-83.559
-83.977
-84.384
-84.779
-85.16
-85.527
-85.87899999999999
-86.21600000000001
-86.539
-86.84899999999999
-87.146
-87.432
-87.708
-87.977
-88.24
-88.5
-88.758
-89.016
-89.277
