43.939
45.125
46.266
47.352
48.374
49.323
50.19
50.965
51.642
52.21
52.664
52.997
53.202
53.275
53.209
53.001
52.648
52.148
51.498
50.699
49.75
48.651
47.406
46.017
44.487
42.822
41.027
39.108
37.073
34.93
32.689
30.359
27.949
25.472
22.937
20.357
17.742
15.104
12.454
9.805
7.168
4.553
1.974
-0.561
-3.038
-5.449
-7.782
-10.029
-12.179
-14.225
-16.157
-17.969
-19.654
-21.204
-22.613
-23.878
-24.993
-25.955
-26.761
-27.41
-27.901
-28.236
-28.416
-28.443
-28.322
-28.056
-27.651
-27.113
-26.448
-25.663
-24.768
-23.771
-22.681
-21.51
-20.271
-18.977
-17.643
-16.284
-14.913
-13.547
-12.204
-10.901
-9.658
-8.489
-7.412
-6.442
-5.595
-4.89
-4.342
-3.962
-3.76
-3.744
-3.922
-4.306
-4.906
-5.72
-6.748
-7.983
-9.42
-11.065
-12.923
-14.993
-17.271
-19.75
-22.421
-25.282
-28.325
-31.526
-34.857
-38.274
-41.729
-45.191
-48.63
-52.027
-55.372
-58.612
-61.684
-64.523
-67.058
-69.25
-71.102
-72.579
-73.623
-74.273
-74.609
-74.856
-75.389
-76.402
-77.92
-79.933
-82.413
-85.366
-88.768
-92.237
-94.962
-96.328
-96.101
-94.358
-91.403
-87.362
-82.313
-76.802
-72.112
-69.662
-70.407
-74.766
-82.563
-93.525
-107.451
-123.561
-139.975
-154.029
-162.949
-164.01
-155.153
-134.832
-101.043
-52.278
11.457
89.087
177.253
270.303
364.659
457.55
546.423
631.42
707.042
763.348
792.201
784.612
740.188
669.122
581.665
487.642
393.35
296.92
197.379
100.028
10.268
-63.763
-115.33
-147.785
-165.438
-172.917
-175.803
-173.555
-165.796
-153.94
-138.393
-121.706
-105.732
-90.652
-77.222
-65.678
-56.111
-48.865
-43.682
-39.96
-37.407
-35.606
-33.889
-31.773
-28.705
-24.284
-18.616
-12.078
-5.049
1.926
8.187
13.335
17.035
19.087
19.589
18.735
16.784
14.149
11.288
8.496
5.994
3.937
2.395
1.492
1.32
